Timestamp,Process,PID,Destination IP,Port,Suspicion Score,Risk Level,Severity,Reasons,Intent Score,Protocol
2026-04-22 02:06:18,OneDrive.exe,19120,57.150.129.65,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:06:17,svchost.exe,5052,104.208.16.89,443,0.0,SAFE,SAFE,User is idle but process is active,0.0,TCP
2026-04-22 02:06:12,System Idle Process,0,34.54.84.110,443,55.0,HIGH,HIGH,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 104,0.0,TCP
2026-04-22 02:06:11,language_server_windows_x64.exe,29652,34.54.84.110,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:06:09,System Idle Process,0,34.54.84.110,443,55.0,HIGH,HIGH,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 103,0.0,TCP
2026-04-22 02:06:05,language_server_windows_x64.exe,29652,34.54.84.110,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:06:01,System Idle Process,0,216.239.34.223,443,55.0,HIGH,HIGH,Unknown process not in whitelist; Multiple connections: 7 in 60 seconds; User is idle but process is active; High connection frequency baseline: 102,0.0,TCP
2026-04-22 02:05:59,System Idle Process,0,216.239.36.223,443,45.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active; High connection frequency baseline: 100,0.0,TCP
2026-04-22 02:05:59,System Idle Process,0,216.239.34.223,443,55.0,HIGH,HIGH,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 101,0.0,TCP
2026-04-22 02:05:54,language_server_windows_x64.exe,412,216.239.36.223,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:05:54,Antigravity.exe,4576,216.239.36.223,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:05:54,language_server_windows_x64.exe,412,142.251.43.129,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:05:54,language_server_windows_x64.exe,412,216.239.34.223,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:05:52,Antigravity.exe,4576,216.239.34.223,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:05:51,Antigravity.exe,4576,216.239.34.223,443,40.0,MEDIUM,MEDIUM,Unknown process not in whitelist; User is idle but process is active,0.0,TCP
2026-04-22 02:05:50,System Idle Process,0,34.8.7.18,443,55.0,HIGH,HIGH,Unknown process not in whitelist; Multiple connections: 6 in 60 seconds; User is idle but process is active; High connection frequency baseline: 99,0.0,TCP
2026-04-22 02:05:46,OneDrive.exe,19120,20.60.225.65,443,20.0,SAFE,SAFE,Unknown process not in whitelist,0.5,TCP
2026-04-22 02:05:45,OneDrive.exe,19120,20.135.6.7,443,20.0,SAFE,SAFE,Unknown process not in whitelist,0.5,TCP
2026-04-22 02:05:32,ollama app.exe,15452,34.36.133.15,443,20.0,SAFE,SAFE,Unknown process not in whitelist,0.5,TCP
2026-04-22 02:05:31,svchost.exe,5052,52.168.117.175,443,0.0,SAFE,SAFE,,0.5,TCP
2026-04-22 02:05:19,System Idle Process,0,13.107.137.11,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 31 in 60 seconds; High connection frequency baseline: 98,1.0,TCP
2026-04-22 02:05:11,language_server_windows_x64.exe,29652,34.54.84.110,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:05:11,System Idle Process,0,34.54.84.110,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 32 in 60 seconds; High connection frequency baseline: 97,1.0,TCP
2026-04-22 02:05:09,System Idle Process,0,34.54.84.110,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 32 in 60 seconds; High connection frequency baseline: 96,1.0,TCP
2026-04-22 02:05:05,language_server_windows_x64.exe,29652,34.54.84.110,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:04:55,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 113,1.0,TCP
2026-04-22 02:04:52,System Idle Process,0,3.217.55.179,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 49 in 60 seconds; High connection frequency baseline: 95,1.0,TCP
2026-04-22 02:04:51,python.exe,26496,3.217.55.179,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 112,1.0,TCP
2026-04-22 02:04:51,System Idle Process,0,3.217.55.179,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 94,1.0,TCP
2026-04-22 02:04:50,System Idle Process,0,57.144.213.32,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 92,1.0,TCP
2026-04-22 02:04:50,python.exe,21712,3.217.55.179,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 111,1.0,TCP
2026-04-22 02:04:50,System Idle Process,0,3.217.55.179,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 93,1.0,TCP
2026-04-22 02:04:49,msedge.exe,21652,34.8.7.18,443,0.0,SAFE,SAFE,High connection frequency baseline: 21,1.0,TCP
2026-04-22 02:04:49,System Idle Process,0,3.234.199.80,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 91,1.0,TCP
2026-04-22 02:04:49,python.exe,21712,3.217.55.179,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 110,1.0,TCP
2026-04-22 02:04:48,System Idle Process,0,40.126.18.33,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 88,1.0,TCP
2026-04-22 02:04:48,python.exe,21712,3.234.199.80,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 109,1.0,TCP
2026-04-22 02:04:48,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 89,1.0,TCP
2026-04-22 02:04:48,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 90,1.0,TCP
2026-04-22 02:04:47,FileSyncHelper.exe,29576,104.208.16.88,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:04:47,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 106,1.0,TCP
2026-04-22 02:04:47,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 107,1.0,TCP
2026-04-22 02:04:47,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 87,1.0,TCP
2026-04-22 02:04:47,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 108,1.0,TCP
2026-04-22 02:04:46,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 104,1.0,TCP
2026-04-22 02:04:46,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 105,1.0,TCP
2026-04-22 02:04:46,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 86,1.0,TCP
2026-04-22 02:04:45,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 83,1.0,TCP
2026-04-22 02:04:45,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 103,1.0,TCP
2026-04-22 02:04:45,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 84,1.0,TCP
2026-04-22 02:04:45,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 85,1.0,TCP
2026-04-22 02:04:44,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 50 in 60 seconds; High connection frequency baseline: 101,1.0,TCP
2026-04-22 02:04:44,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 102,1.0,TCP
2026-04-22 02:04:43,svchost.exe,5052,13.89.178.27,443,0.0,SAFE,SAFE,,1.0,TCP
2026-04-22 02:04:41,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 82,1.0,TCP
2026-04-22 02:04:41,python.exe,6932,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 100,1.0,TCP
2026-04-22 02:04:40,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 98,1.0,TCP
2026-04-22 02:04:40,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 99,1.0,TCP
2026-04-22 02:04:38,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 81,1.0,TCP
2026-04-22 02:04:37,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 97,1.0,TCP
2026-04-22 02:04:34,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 80,1.0,TCP
2026-04-22 02:04:33,python.exe,6932,35.190.14.201,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 93,1.0,TCP
2026-04-22 02:04:33,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 94,1.0,TCP
2026-04-22 02:04:33,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 95,1.0,TCP
2026-04-22 02:04:33,python.exe,6932,151.101.131.19,443,25.0,SAFE,SAFE,Frequent connections: 57 in 60 seconds; High connection frequency baseline: 96,1.0,TCP
2026-04-22 02:04:30,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 79,1.0,TCP
2026-04-22 02:04:29,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 92,1.0,TCP
2026-04-22 02:04:29,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 78,1.0,TCP
2026-04-22 02:04:28,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 77,1.0,TCP
2026-04-22 02:04:28,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 91,1.0,TCP
2026-04-22 02:04:27,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 76,1.0,TCP
2026-04-22 02:04:26,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 74,1.0,TCP
2026-04-22 02:04:26,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 87,1.0,TCP
2026-04-22 02:04:26,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 88,1.0,TCP
2026-04-22 02:04:26,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 89,1.0,TCP
2026-04-22 02:04:26,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 75,1.0,TCP
2026-04-22 02:04:26,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 90,1.0,TCP
2026-04-22 02:04:25,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 86,1.0,TCP
2026-04-22 02:04:25,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 73,1.0,TCP
2026-04-22 02:04:24,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 72,1.0,TCP
2026-04-22 02:04:24,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 84,1.0,TCP
2026-04-22 02:04:24,python.exe,6932,103.102.166.224,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 85,1.0,TCP
2026-04-22 02:04:23,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 70,1.0,TCP
2026-04-22 02:04:23,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 71,1.0,TCP
2026-04-22 02:04:23,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 83,1.0,TCP
2026-04-22 02:04:22,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 81,1.0,TCP
2026-04-22 02:04:22,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 50 in 60 seconds; High connection frequency baseline: 82,1.0,TCP
2026-04-22 02:04:22,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 69,1.0,TCP
2026-04-22 02:04:21,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 80,1.0,TCP
2026-04-22 02:04:20,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 68,1.0,TCP
2026-04-22 02:04:19,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 78,1.0,TCP
2026-04-22 02:04:19,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 79,1.0,TCP
2026-04-22 02:04:16,python.exe,6932,20.207.73.82,80,25.0,SAFE,SAFE,Frequent connections: 57 in 60 seconds; High connection frequency baseline: 77,1.0,TCP
2026-04-22 02:04:16,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 67,1.0,TCP
2026-04-22 02:04:15,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 58 in 60 seconds; High connection frequency baseline: 76,1.0,TCP
2026-04-22 02:04:12,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 74,1.0,TCP
2026-04-22 02:04:12,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 49 in 60 seconds; High connection frequency baseline: 66,1.0,TCP
2026-04-22 02:04:12,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 57 in 60 seconds; High connection frequency baseline: 75,1.0,TCP
2026-04-22 02:04:10,language_server_windows_x64.exe,29652,34.54.84.110,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:04:10,System Idle Process,0,34.54.84.110,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 65,1.0,TCP
2026-04-22 02:04:09,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 64,1.0,TCP
2026-04-22 02:04:08,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 58 in 60 seconds; High connection frequency baseline: 73,1.0,TCP
2026-04-22 02:04:08,System Idle Process,0,34.54.84.110,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 63,1.0,TCP
2026-04-22 02:04:07,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 62,1.0,TCP
2026-04-22 02:04:07,python.exe,6932,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 57 in 60 seconds; High connection frequency baseline: 72,1.0,TCP
2026-04-22 02:04:05,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 59,1.0,TCP
2026-04-22 02:04:05,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 69,1.0,TCP
2026-04-22 02:04:05,language_server_windows_x64.exe,29652,34.54.84.110,443,20.0,SAFE,SAFE,Unknown process not in whitelist,1.0,TCP
2026-04-22 02:04:05,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 47 in 60 seconds; High connection frequency baseline: 60,1.0,TCP
2026-04-22 02:04:05,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 48 in 60 seconds; High connection frequency baseline: 61,1.0,TCP
2026-04-22 02:04:05,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 70,1.0,TCP
2026-04-22 02:04:05,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 71,1.0,TCP
2026-04-22 02:04:04,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 58,1.0,TCP
2026-04-22 02:04:04,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 67,1.0,TCP
2026-04-22 02:04:04,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 68,1.0,TCP
2026-04-22 02:04:03,System Idle Process,0,104.18.157.37,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 53,1.0,TCP
2026-04-22 02:04:03,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 66,1.0,TCP
2026-04-22 02:04:03,System Idle Process,0,104.18.157.37,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 54,1.0,TCP
2026-04-22 02:04:03,System Idle Process,0,104.18.157.37,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 55,1.0,TCP
2026-04-22 02:04:03,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 56,1.0,TCP
2026-04-22 02:04:03,System Idle Process,0,104.18.157.37,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 57,1.0,TCP
2026-04-22 02:04:02,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 64,1.0,TCP
2026-04-22 02:04:02,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 51,1.0,TCP
2026-04-22 02:04:02,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 65,1.0,TCP
2026-04-22 02:04:02,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 52,1.0,TCP
2026-04-22 02:04:01,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 49,1.0,TCP
2026-04-22 02:04:01,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 62,1.0,TCP
2026-04-22 02:04:01,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 63,1.0,TCP
2026-04-22 02:04:01,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 50,1.0,TCP
2026-04-22 02:04:00,python.exe,21712,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 61,1.0,TCP
2026-04-22 02:03:59,python.exe,6932,35.190.14.201,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 60,1.0,TCP
2026-04-22 02:03:58,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 48,1.0,TCP
2026-04-22 02:03:58,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 59,1.0,TCP
2026-04-22 02:03:57,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 58,1.0,TCP
2026-04-22 02:03:54,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 57 in 60 seconds; High connection frequency baseline: 57,1.0,TCP
2026-04-22 02:03:54,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 47,1.0,TCP
2026-04-22 02:03:51,System Idle Process,0,3.228.76.52,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 46 in 60 seconds; High connection frequency baseline: 46,1.0,TCP
2026-04-22 02:03:51,python.exe,6932,103.102.166.224,443,25.0,SAFE,SAFE,Frequent connections: 55 in 60 seconds; High connection frequency baseline: 55,1.0,TCP
2026-04-22 02:03:51,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 56 in 60 seconds; High connection frequency baseline: 56,1.0,TCP
2026-04-22 02:03:50,System Idle Process,0,34.8.7.18,443,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 45 in 60 seconds; High connection frequency baseline: 45,1.0,TCP
2026-04-22 02:03:50,python.exe,26496,3.228.76.52,80,25.0,SAFE,SAFE,Frequent connections: 54 in 60 seconds; High connection frequency baseline: 54,1.0,TCP
2026-04-22 02:03:48,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 44 in 60 seconds; High connection frequency baseline: 44,1.0,TCP
2026-04-22 02:03:47,python.exe,26496,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 53 in 60 seconds; High connection frequency baseline: 53,1.0,TCP
2026-04-22 02:03:45,python.exe,21712,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 52 in 60 seconds; High connection frequency baseline: 52,1.0,TCP
2026-04-22 02:03:45,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 42 in 60 seconds; High connection frequency baseline: 42,1.0,TCP
2026-04-22 02:03:45,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 43 in 60 seconds; High connection frequency baseline: 43,1.0,TCP
2026-04-22 02:03:44,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 40 in 60 seconds; High connection frequency baseline: 40,1.0,TCP
2026-04-22 02:03:44,python.exe,21712,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 50 in 60 seconds; High connection frequency baseline: 50,1.0,TCP
2026-04-22 02:03:44,python.exe,7112,93.184.216.34,80,25.0,SAFE,SAFE,Frequent connections: 51 in 60 seconds; High connection frequency baseline: 51,1.0,TCP
2026-04-22 02:03:44,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 41 in 60 seconds; High connection frequency baseline: 41,1.0,TCP
2026-04-22 02:03:43,python.exe,21712,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 48 in 60 seconds; High connection frequency baseline: 48,1.0,TCP
2026-04-22 02:03:43,python.exe,26496,18.235.15.99,80,25.0,SAFE,SAFE,Frequent connections: 49 in 60 seconds; High connection frequency baseline: 49,1.0,TCP
2026-04-22 02:03:43,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 39 in 60 seconds; High connection frequency baseline: 39,1.0,TCP
2026-04-22 02:03:42,System Idle Process,0,18.235.15.99,80,50.0,MEDIUM,MEDIUM,Unknown process not in whitelist; Frequent connections: 37 in 60 seconds; High connection frequency baseline: 37,1.0,TCP
